Transaction,items
2933,"['Sandwich', 'Tea']"
2934,['Jam']
2935,['Scone']
2936,"['Coffee', 'Sandwich']"
2937,['Coffee']
2938,"['Bread', 'Tea']"
2939,"['Bread', 'Frittata', 'Tea']"
2940,['Scandinavian']
2941,"['Art Tray', 'Coffee', 'Sandwich', 'Truffles']"
2942,"['Frittata', 'Juice', 'Scone']"
2943,['Tea']
2944,"['Coffee', 'Frittata', 'Mineral water']"
2945,"['Coffee', 'Tea']"
2946,"['Bread', 'Brownie', 'Scone']"
2948,['Coffee']
2949,"['Coffee', 'Frittata', 'Sandwich']"
2950,['Tea']
2951,"['Coffee', 'Tea']"
2952,"['Coffee', 'Hot chocolate', 'Vegan mincepie']"
2953,['Juice']
2954,"['Cake', 'Tea']"
2955,['Tea']
2956,"['Bread', 'Farm House']"
2957,"['Bread', 'Coffee', 'Mineral water', 'Scone', 'Tea']"
2958,['Bread']
2959,"['Bread', 'Hot chocolate']"
2960,"['Coke', 'Sandwich']"
2961,"['Mineral water', 'Sandwich']"
2962,"['Cake', 'Hot chocolate', 'Tea']"
2963,['Scandinavian']
2964,"['Cake', 'Frittata']"
2966,['Cake']
2967,"['Bread', 'Coffee']"
2968,"['Bread', 'Coffee', 'Tea']"
2969,"['Coffee', 'Scone']"
2970,['Bread']
2971,['Jam']
2972,['Bread']
2973,"['Coffee', 'Medialuna']"
2974,"['Bread', 'Farm House']"
2975,['Bread']
2976,"['Coffee', 'Pastry']"
2977,"['Bread', 'Coffee']"
2978,"['Coffee', 'Medialuna']"
2979,"['Bread', 'Scone']"
2980,"['Coffee', 'Coke']"
2981,['Coffee']
2982,['Truffles']
2983,['Bread']
2984,['Mineral water']
2985,"['Alfajores', 'Bread', 'Coffee', 'Fudge', 'Hot chocolate', 'Medialuna', 'Toast']"
2986,['Jam']
2987,"['Bakewell', 'Bread', 'Coffee', 'Medialuna', 'Toast']"
2988,['Coffee']
2989,['Bread']
2990,"['Bakewell', 'Coffee', 'Medialuna']"
2991,"['Bread', 'Coffee']"
2992,['Farm House']
2993,['Bread']
2994,"['Coffee', 'Medialuna', 'Scone']"
2995,['Bread']
2996,"['Bread', 'Coffee', 'Farm House', 'Medialuna']"
2997,['Smoothies']
2998,['Coffee']
3000,"['Coffee', 'Medialuna']"
3001,['Mineral water']
3002,"['Bread', 'Hot chocolate', 'Mineral water']"
3003,"['Sandwich', 'Tea']"
3004,"['Coffee', 'Cookies']"
3005,['Alfajores']
3006,"['Bread', 'Coffee', 'Vegan mincepie']"
3007,['Coffee']
3008,['Medialuna']
3009,"['Coffee', 'Frittata', 'Toast']"
3010,"['Coffee', 'Hot chocolate', 'Muffin']"
3011,"['Coffee', 'Scandinavian']"
3013,"['Bakewell', 'Tea']"
3015,['Coffee']
3017,"['Coffee', 'Frittata']"
3018,['Scandinavian']
3019,['Coffee']
3020,"['Coffee', 'Tea']"
3021,['Scandinavian']
3022,['Bread']
3023,['Tea']
3024,['Bread']
3025,"['Bread', 'Medialuna']"
3026,"['Coffee', 'Pastry', 'Toast']"
3027,"['Coffee', 'Pastry']"
3028,['Tea']
3029,"['Coffee', 'Toast']"
3030,['Coffee']
3031,"['Coffee', 'Hot chocolate', 'Jam', 'Toast']"
3032,"['Coffee', 'Sandwich']"
3033,"['Alfajores', 'Bakewell', 'Bread', 'Tea']"
3034,"['Bread', 'Cake', 'Coffee']"
3035,['Bread']
3036,['Bread']
3037,"['Bakewell', 'Cake', 'Coffee']"
3038,['Bread']
3039,"['Coffee', 'Medialuna']"
3040,['Bread']
3041,"['Bread', 'Vegan mincepie']"
3042,"['Bread', 'Cake', 'Coffee', 'Vegan mincepie']"
3043,['Bread']
3044,['Sandwich']
3045,"['Bread', 'Pastry']"
3046,"['Cake', 'Coffee', 'Mineral water', 'Vegan mincepie']"
3047,['Jam']
3048,['Bread']
3049,"['Coffee', 'Frittata']"
3050,['Coffee']
3051,['Bread']
3052,['Sandwich']
3053,"['Bread', 'Coffee', 'Sandwich', 'Truffles']"
3054,"['Tea', 'Toast']"
3055,['Coffee']
3056,['Cake']
3058,"['Bread', 'Coffee']"
3059,['Fudge']
3060,['Jam']
3061,['Bread']
3062,['Coffee']
3063,"['Bread', 'Hot chocolate', 'Tea', 'Vegan mincepie']"
3064,"['Bread', 'Cake', 'Jammie Dodgers', 'Juice']"
3065,['Bread']
3066,"['Tea', 'Vegan mincepie']"
3067,"['Coffee', 'Pastry']"
3068,"['Scandinavian', 'Vegan mincepie']"
3069,['Bread']
3070,"['Coffee', 'Fudge', 'Jam']"
3071,"['Coffee', 'Jam']"
3073,['Coffee']
3074,"['Coffee', 'Cookies', 'Pastry']"
3075,"['Bread', 'Medialuna']"
3076,"['Art Tray', 'Coffee']"
3077,"['Tea', 'Toast']"
3078,['Coke']
3079,"['Bread', 'Coffee']"
3080,"['Bakewell', 'Farm House']"
3081,"['Alfajores', 'Bread', 'Coffee', 'Hot chocolate', 'Tea']"
3082,['Farm House']
3083,"['Bread', 'Coffee']"
3084,"['Coffee', 'Scandinavian', 'Toast']"
3085,"['Bread', 'Vegan mincepie']"
3086,['Bread']
3087,['Coffee']
3088,"['Alfajores', 'Bread', 'Coffee']"
3089,['Coffee']
3090,['Bread']
3091,['Medialuna']
3092,['Coffee']
3093,"['Coffee', 'Frittata', 'Tea']"
3094,['Tea']
3095,"['Bakewell', 'Tea']"
3096,['Farm House']
3097,"['Coffee', 'Medialuna', 'Pastry']"
3098,"['Coffee', 'Sandwich']"
3099,"['Coffee', 'Medialuna']"
3100,"['Coffee', 'Pastry']"
3101,"['Bread', 'Coffee', 'Muffin']"
3102,"['Bakewell', 'Coffee']"
3103,['Bread']
3104,['Coffee']
3105,['Bread']
3106,"['Alfajores', 'Coffee']"
3107,"['Bread', 'Coffee', 'Scandinavian', 'Truffles']"
3108,"['Cake', 'Tea']"
3109,['Jam']
3110,"['Fudge', 'Jam']"
3111,['Bread']
3112,['Coffee']
3113,"['Coffee', 'Tea']"
3114,"['Coffee', 'Tea', 'Toast']"
3115,['Coffee']
3116,['Bread']
3117,['Coffee']
3118,['Coffee']
3119,['Bread']
3120,['Bread']
3121,['Fudge']
3122,['Coffee']
3123,"['Coffee', 'Tea']"
3124,"['Coffee', 'Farm House']"
3125,"['Coffee', 'Juice', 'Medialuna', 'Muffin']"
3126,['Coffee']
3127,"['Bread', 'Coffee']"
3128,"['Bread', 'Coffee', 'Muffin']"
3129,"['Coffee', 'Tea', 'Vegan mincepie']"
3130,"['Alfajores', 'Coffee']"
3131,"['Coffee', 'Medialuna']"
3133,"['Bread', 'Tea']"
3134,['Coffee']
3135,['Coffee']
3136,"['Bread', 'Pastry']"
3137,['Bread']
3138,['Farm House']
3139,"['Alfajores', 'Bread']"
3141,['Coffee']
3142,['Jam']
3143,['Coffee']
3144,['Pastry']
3145,['Tea']
3146,['Coffee']
3147,"['Coffee', 'Toast']"
3148,['Coffee']
3149,"['Coke', 'Truffles']"
3150,"['Coffee', 'Sandwich', 'Tea']"
3151,['Tea']
3152,['Coke']
3153,"['Bread', 'Sandwich']"
3154,"['Art Tray', 'Bread', 'Juice', 'Toast']"
3155,"['Bread', 'Tea']"
3156,"['Alfajores', 'Coffee']"
3157,"['Hot chocolate', 'Pastry', 'Toast']"
3158,"['Juice', 'Sandwich', 'Tea', 'Vegan mincepie']"
3159,['Bread']
3160,"['Alfajores', 'Muffin']"
3161,"['Coffee', 'Jammie Dodgers']"
3162,"['Bread', 'Jammie Dodgers']"
3163,"['Bread', 'Cake', 'Coffee', 'Jammie Dodgers', 'Tea']"
3164,['Coffee']
3165,"['Bread', 'Medialuna', 'Pastry']"
3166,"['Alfajores', 'Pastry']"
3167,"['Coffee', 'Medialuna', 'Toast']"
3168,"['Bread', 'Pastry', 'Tea']"
3169,['Bread']
3170,['Coffee']
3171,"['Bread', 'Hot chocolate']"
3172,['Bread']
3173,['Pastry']
3174,['Coffee']
3175,['Bread']
3176,"['Coffee', 'Hot chocolate']"
3177,['Farm House']
3178,['Coffee']
3179,['Coffee']
3180,['Coffee']
3181,['Dulce de Leche']
3182,"['Farm House', 'Pastry']"
3183,"['Bread', 'Vegan mincepie']"
3184,['Bread']
3185,"['Coffee', 'Hot chocolate', 'Pastry']"
3186,"['Coffee', 'Pastry', 'Vegan mincepie']"
3187,['Bread']
3188,['Bread']
3189,"['Coffee', 'Hot chocolate']"
3190,"['Bread', 'Coffee', 'Sandwich']"
3191,['Bread']
3192,"['Coffee', 'Hot chocolate']"
3193,['Coffee']
3194,['Coffee']
3195,"['Coke', 'Sandwich']"
3196,['Coffee']
3197,"['Bread', 'Coffee']"
3198,['Bread']
3199,['Coffee']
3200,['Coffee']
3201,"['Coffee', 'Fudge']"
3202,"['Bread', 'Coffee', 'Sandwich', 'Tea']"
3203,"['Coffee', 'Sandwich']"
3204,['Bread']
3205,"['Bread', 'Coffee']"
3206,"['Coffee', 'Hot chocolate']"
3207,['Fudge']
3208,['Coffee']
3209,"['Bread', 'Coffee']"
3210,['Bread']
3211,['Cookies']
3212,['Bread']
3213,"['Alfajores', 'Bread', 'Coffee']"
3214,['Tea']
3215,"['Bare Popcorn', ""Ella's Kitchen Pouches""]"
3216,['Farm House']
3217,"['Bread', 'Fudge', 'Pastry']"
3218,['Hot chocolate']
3219,"['Coffee', 'Jammie Dodgers', 'Medialuna', 'Tea', 'Vegan mincepie']"
3220,['Coffee']
3221,"['Coffee', 'Hot chocolate']"
3222,['Bread']
3223,['Vegan mincepie']
3224,"['Dulce de Leche', 'Medialuna']"
3225,['Muesli']
3226,['Muesli']
3227,"['Coffee', 'Jam']"
3228,"['Bread', 'Toast']"
3229,"['Bread', 'Toast']"
3230,['Coffee']
3231,"['Jammie Dodgers', 'Vegan mincepie']"
3232,['Coffee']
3233,['Bread']
3234,"['Bread', 'Coffee']"
3235,['Tea']
3236,['Coffee']
3237,"['Coffee', 'Farm House', 'Juice']"
3238,"['Coffee', 'Pastry']"
3239,['Bread']
3240,['Coffee']
3241,['Coffee']
3242,['Coffee']
3243,"['Pastry', 'Tea']"
3244,"['Coffee', 'Cookies', 'Toast']"
3245,"['Pastry', 'Tea']"
3246,"['Coffee', 'Tea', 'Toast']"
3247,['Bread']
3248,['Bread']
3249,['Coffee']
3250,['Coffee']
3251,['Pastry']
3252,['Bread']
3253,"['Alfajores', 'Coffee', 'Scandinavian']"
3255,"['Bread', ""Ella's Kitchen Pouches"", 'Truffles']"
3256,"[""Ella's Kitchen Pouches"", 'Fudge', 'Jam', 'Juice', 'Tea']"
3257,['Cake']
3258,"['Bread', 'Cookies']"
3259,"['Cake', 'Coffee']"
3260,"['Coffee', 'Tea', 'Toast']"
3261,['Truffles']
3262,['Bread']
3263,['Coffee']
3264,['Bread']
3265,['Bread']
3266,['Truffles']
3267,"['Bread', 'Cookies', 'Tea', 'Toast']"
3268,"['Coffee', 'Sandwich']"
3270,"['Bread', 'Sandwich']"
3271,['Alfajores']
3272,['Scone']
3274,"['Alfajores', 'Bread', 'Coffee', 'Vegan mincepie']"
3275,['Fudge']
3276,['Jam']
3277,"['Coffee', 'Jam', 'Pastry']"
3278,['Coffee']
3279,"['Bread', 'Fudge', 'Tea']"
3280,"['Bread', 'Sandwich']"
3281,['Farm House']
3282,['Coffee']
3283,['Jam']
3284,"['Brownie', 'Coffee']"
3285,"['Bread', 'Sandwich', 'Tea']"
3286,['Tea']
3287,"['Sandwich', 'Tea']"
3288,['Coffee']
3289,['Coffee']
3290,['Bread']
3291,"['Brownie', 'Tea']"
3292,['Jam']
3293,['Jam']
3294,"['Cookies', 'Juice', 'Sandwich']"
3295,"['Pastry', 'Tea']"
3296,['Farm House']
3297,"['Coffee', 'Scone']"
3298,['Coffee']
3299,"['Coffee', 'Vegan mincepie']"
3300,"['Bread', 'Scone']"
3301,"['Farm House', 'Scone']"
3303,"['Brownie', 'Coffee']"
3304,"['Coffee', 'Tea']"
3305,['Coffee']
3306,"['Coffee', 'Tea']"
3307,['Bread']
3309,"['Alfajores', 'Coffee']"
3310,"['Farm House', 'Medialuna', 'Pastry']"
3311,['Bread']
3312,['Bread']
3313,"['Coffee', 'Pastry']"
3314,['Bread']
3315,"['Bread', 'Pastry']"
3316,"['Fudge', 'Medialuna']"
3317,['Bread']
3318,"['Coffee', 'Juice', 'Scone']"
3319,['Coffee']
3320,"['Lemon and coconut', 'Scone', 'Tea']"
3321,"['Cookies', 'Fudge', 'Jam']"
3322,['Bread']
3323,['Scandinavian']
3324,"['Coffee', 'Cookies', 'Juice']"
3325,"['Bread', 'Coffee', 'Hot chocolate', 'Vegan mincepie']"
3326,['Jam']
3327,['Bread']
3328,['Coffee']
3329,"['Alfajores', 'Dulce de Leche', 'Scandinavian']"
3330,"['Bread', 'Coffee', 'Farm House', 'Medialuna', 'Pastry']"
3331,"['Hot chocolate', 'Scone']"
3332,"['Bread', 'Farm House', 'Fudge', 'Jam']"
3333,"['Coffee', 'The Nomad']"
3334,['Vegan mincepie']
3335,['Bread']
3336,['Bread']
3337,"['Bread', 'Scone']"
3338,['Cake']
3339,['Bread']
3340,"['Cake', 'Coffee', 'Vegan mincepie']"
3341,"['Coffee', 'Medialuna']"
3342,['Bread']
3343,['Jam']
3344,"['Coffee', 'Medialuna', 'Pastry']"
3346,['Bread']
3347,['Bread']
3348,"['Bread', 'Scone', 'The Nomad']"
3349,"['Coffee', 'Tea']"
3350,['Bread']
3351,"['Frittata', 'Tea']"
3352,"['Coffee', 'Vegan mincepie']"
3353,['Bread']
3354,"['Bread', 'Coffee']"
3355,"['Coffee', 'Scone']"
3356,"['Cookies', 'Farm House', 'Frittata']"
3357,['Farm House']
3358,['Farm House']
3359,"['Fudge', 'Jam']"
3360,['Coffee']
3361,"['Alfajores', 'Bread', 'Frittata', 'Fudge', 'Medialuna', 'Sandwich']"
3362,['Cake']
3363,"['Coffee', 'Cookies', 'Juice']"
3364,['Coffee']
3366,"['Bread', 'Pastry']"
3367,"['Hot chocolate', 'Tea']"
3368,['Crisps']
3369,['Bread']
3370,['Cake']
3371,"['Focaccia', 'Scone', 'Tea']"
3372,"['Coffee', 'Scone']"
3373,['Cake']
3374,['Vegan mincepie']
3375,['Coffee']
3376,"['Tea', 'Vegan mincepie']"
3377,['Focaccia']
3378,['Coke']
3379,['Pintxos']
3380,['Pintxos']
3381,['Juice']
3382,['Coke']
3383,['Pintxos']
3384,['Pintxos']
3385,['Pintxos']
3386,"['Coke', 'Pintxos']"
3387,['Hot chocolate']
3388,['Medialuna']
3389,['Coffee']
3390,"['Bread', 'Coffee']"
3391,['Coffee']
3392,['Bread']
3393,"['Bread', 'Coffee', 'Cookies', 'Toast']"
3394,"['Brownie', 'Coffee', 'Medialuna']"
3395,"['Brownie', 'Coffee', 'Hot chocolate']"
3396,"['Hot chocolate', 'Tea']"
3397,"['Bread', 'Scone', 'Tea']"
3398,"['Coffee', 'Medialuna']"
3399,"['Bread', 'Coffee', 'Hot chocolate', 'Pastry', 'Scone']"
3400,"['Bread', 'Coffee', 'Muesli', 'The Nomad']"
3401,['Bread']
3402,['Fudge']
3403,['Bread']
3404,['Coffee']
3405,['Bread']
3406,['Bread']
3407,"['Brownie', 'Coffee', 'Vegan mincepie']"
3408,['Dulce de Leche']
3409,['Coffee']
3410,['Coffee']
3411,['Farm House']
3412,['Coffee']
3413,"['Brownie', 'Coffee']"
3414,['Coffee']
3415,"['Coffee', 'Hot chocolate', 'Vegan mincepie']"
3416,['Bread']
3417,"['Coffee', 'Frittata']"
3418,"['Coffee', 'Medialuna']"
3419,"['Coffee', 'Crisps', 'Frittata', 'Juice', 'Medialuna', 'Mineral water']"
3420,['Coffee']
3421,"['Coffee', 'Cookies']"
3422,['Bread']
3423,['Bread']
3424,"['Bread', 'Cake', 'Coffee', 'Dulce de Leche']"
3425,"['Bread', 'Coffee', 'Hot chocolate']"
3426,['Coke']
3427,['Fudge']
3428,['Fudge']
3429,"['Cake', 'Juice', 'Tartine', 'Tea']"
3430,"['Brownie', 'Coffee', 'Hot chocolate', 'Medialuna']"
3431,['Coffee']
3432,['Bread']
3433,"['Bread', 'Coffee']"
3434,"['Coffee', 'Cookies', 'Hot chocolate', 'Vegan mincepie']"
3435,"['Coffee', 'Medialuna']"
3436,"['Cookies', 'Hot chocolate']"
3437,['Coffee']
3438,['Coffee']
3439,['Tea']
3440,"['Bread', 'Coffee']"
3441,['Hot chocolate']
3442,['Coffee']
3443,"['Bread', 'Medialuna']"
3444,['Coffee']
3445,['Bread']
3446,"['Coffee', 'Pastry', 'Tea']"
3447,"['Coffee', 'Medialuna']"
3448,"['Coffee', 'Hot chocolate']"
3449,"['Fudge', 'Jam']"
3450,"['Bread', 'Cookies', 'Hot chocolate', 'Smoothies']"
3451,"['Brownie', 'Coffee', 'Tea', 'Toast']"
3452,['Coffee']
3453,['Coffee']
3454,['Farm House']
3455,['Tea']
3456,['Bread']
3457,"['Bread', 'Coffee']"
3458,['Tea']
3459,['Coffee']
3460,"['Brownie', 'Coffee', 'Fudge']"
3461,['Coffee']
3462,"['Bread', 'Coffee']"
3463,"['Coffee', 'Medialuna']"
3464,['Farm House']
3465,"['Coffee', 'Fudge', 'Sandwich']"
3466,"['Cookies', 'Toast']"
3467,"['Bread', 'Coffee', 'Sandwich']"
3468,"['Focaccia', 'Scandinavian']"
3469,"['Hearty & Seasonal', 'Truffles']"
3470,['Coffee']
3471,['Sandwich']
3472,"['Bread', 'Coffee', 'Hearty & Seasonal']"
3473,"['Bread', 'Cake']"
3474,"['Bread', 'Tea']"
3475,['Bread']
3476,"['Bread', 'Cookies']"
3477,['Coffee']
3478,['Coffee']
3479,"['Sandwich', 'Tea']"
3480,"['Bread', 'Brownie']"
3481,"['Coffee', 'Tea']"
3482,['Coffee']
3483,"['Coffee', 'Cookies']"
3484,"['Bread', 'Cake']"
3485,['Coffee']
3486,"['Bread', 'Coke', 'Mineral water', 'Sandwich']"
3487,"['Bread', 'Juice']"
3488,['Coffee']
3489,"['Cake', 'Tea', 'Truffles']"
3490,"['Brownie', 'Coffee', 'Scone']"
3491,['Tea']
3492,"['Juice', 'Sandwich', 'Tea']"
3493,['Coffee']
3494,"['Bread', 'Cake', 'Sandwich']"
3495,['Coffee']
3496,"['Coffee', 'Sandwich']"
3497,"['Bread', 'Juice', 'Tea']"
3498,['Brownie']
3499,['Fudge']
3500,['Tea']
3501,['Tea']
3502,"['Sandwich', 'Truffles']"
3503,"['Bread', 'Coffee', 'Hot chocolate', 'Medialuna']"
3504,['Medialuna']
3505,['Coffee']
3506,['Coffee']
3507,['Tea']
3508,['Bread']
3509,['Bread']
3510,"['Bread', 'Brownie', 'Cake', 'Coke', 'Tea']"
3512,['Bread']
3513,"['Bread', 'Cookies', 'Medialuna', 'Tea']"
3514,['Coffee']
3515,"['Bread', 'Sandwich', 'Tea']"
3516,"['Bread', 'Medialuna', 'Toast']"
3517,"['Medialuna', 'Pastry']"
3518,['Coffee']
3519,['Coffee']
3520,"['Coffee', 'Pastry']"
3521,['Cookies']
3522,['Cookies']
3523,['Bread']
3524,['Coffee']
3525,"['Coffee', 'Pastry']"
3526,['Bread']
3527,"['Cake', 'Coffee', 'Cookies', 'Hot chocolate']"
3529,"['Coffee', 'Hot chocolate', 'Medialuna', 'Pastry', 'The Nomad', 'Toast']"
3530,"['Bread', 'Cake', 'Coffee']"
3531,['Tea']
3532,"['Cake', 'Coffee']"
3533,['Coffee']
3534,"['Cake', 'Coffee']"
3535,"['Coffee', 'Toast']"
3536,['Coffee']
3537,"['Cake', 'Hot chocolate']"
3538,"['Hearty & Seasonal', 'Juice']"
3539,['Coffee']
3540,"['Coffee', 'Hearty & Seasonal']"
3541,"['Cake', 'Farm House']"
3542,"['Bread', 'Coffee', 'Farm House']"
3543,['Sandwich']
3545,['Bread']
3546,"['Brownie', 'Coffee']"
3547,"['Juice', 'Sandwich']"
3548,['Coffee']
3549,['Coffee']
3550,['Tea']
3551,['Coffee']
3552,['Hot chocolate']
3554,"['Cake', 'Coffee']"
3555,['Bread']
3556,['Bread']
3557,"['Coffee', 'Hot chocolate']"
3558,['Coffee']
3559,"['Bread', 'Coffee']"
3560,"['Cake', 'Coffee']"
3561,['Coffee']
3562,['Farm House']
3563,['Coffee']
3564,['Bread']
3565,['Coffee']
3566,['Farm House']
3567,['Scandinavian']
3568,['Bread']
3570,"['Bread', 'Pastry']"
3571,['Coffee']
3572,['Coffee']
3573,"['Bread', 'Coffee', 'Pastry']"
3574,"['Bread', 'Coffee']"
3575,"['Coffee', 'Medialuna']"
3576,"['Fudge', 'Jam', 'Medialuna']"
3577,['Tea']
3578,['Bread']
3579,['Bread']
3580,"['Coffee', 'Pastry']"
3581,['Coffee']
3582,['Bread']
3583,['Coffee']
3584,"['Coffee', 'Cookies']"
3585,['Coffee']
3586,['Coffee']
3587,"['Coffee', 'Pastry']"
3588,['Bread']
3589,"['Coffee', 'Fudge']"
3590,"['Cake', 'Hot chocolate']"
3591,"['Coffee', 'Muffin']"
3592,"['Coffee', 'Medialuna']"
3593,['Gingerbread syrup']
3594,['Coffee']
3595,"['Coffee', 'Sandwich']"
3596,['Bread']
3597,['Coffee']
3598,"['Coffee', 'Coke', 'Juice']"
3599,['Medialuna']
3600,['Bread']
3601,"['Coffee', 'Pastry']"
3602,"['Bread', 'Cake', 'Coffee']"
3603,['Coffee']
3605,['Bread']
3606,['Bread']
3608,"['Coffee', 'Tea', 'Toast']"
3609,"['Sandwich', 'Smoothies']"
3610,['Fudge']
3611,"['Coffee', 'Hot chocolate']"
3612,"['Cake', 'Coffee', 'Hot chocolate']"
3613,"['Hot chocolate', 'Sandwich']"
3614,"['Mineral water', 'Sandwich', 'Truffles']"
3615,['Cake']
3616,['Scandinavian']
3617,['Coffee']
3618,"['Bread', 'Cake']"
3619,['Cake']
3620,['Coffee']
3621,"['Bread', 'Cake', 'Coffee']"
3622,"['Bread', 'Coffee']"
3623,"['Coffee', 'Coke', 'Cookies']"
3624,['Bread']
3625,"['Brownie', 'Cake', 'Hot chocolate', 'Tea']"
3626,['Coke']
3627,"['Coffee', 'Tea']"
3628,"['Bread', 'Coffee']"
3629,"['Bread', 'Pastry']"
3630,['Bread']
3631,"['Cookies', 'Tea']"
3632,['Brownie']
3633,['Coffee']
3634,['Tea']
3635,"['Bread', 'Coffee', 'Sandwich']"
3636,['Scandinavian']
3637,['Coffee']
3638,['Bread']
3639,"['Coffee', 'Pastry']"
3640,['Coffee']
3641,['Medialuna']
3642,"['Coffee', 'Muffin']"
3643,"['Bread', 'Pastry', 'The Nomad']"
3644,['Coffee']
3645,"['Cake', 'Coffee', 'Hot chocolate']"
3646,"['Bread', 'Coffee', 'Pastry']"
3647,"['Bread', 'Brownie', 'Coffee', 'Pastry']"
3648,['Coffee']
3649,['Tea']
3650,"['Bread', 'Pastry']"
3651,['Tea']
3652,"['Coffee', 'Medialuna']"
3653,['Coffee']
3654,"['Bread', 'Hot chocolate', 'Tea']"
3655,"['Tea', 'Toast']"
3656,"['Cake', 'Coffee']"
3657,['Coffee']
3658,['Panatone']
3659,"['Bread', 'Cake', 'Coffee']"
3660,['Bread']
3661,['Bread']
3662,['Truffles']
3663,['Coffee']
3664,['Tea']
3665,"['Bread', 'Sandwich']"
3666,['Cookies']
3667,['Bread']
3668,"['Cake', 'Tea']"
3669,['Bread']
3670,['Coffee']
3672,"['Bread', 'Brownie']"
3673,"['Art Tray', 'Bare Popcorn', 'Brownie', 'Cake', 'Coffee', 'Cookies', 'Juice', 'Muffin', 'Panatone']"
3674,['Coke']
3675,['Tea']
3676,['Bread']
3677,"['Brownie', 'Tea']"
3678,"['Medialuna', 'Sandwich', 'Tea']"
3679,"['Hot chocolate', 'Tea']"
3680,"['Cake', 'Muffin', 'Tea']"
3681,"['Mineral water', 'Sandwich']"
3682,"['Coffee', 'Pastry', 'Tea']"
3683,"['Coffee', 'Hot chocolate']"
3684,['Medialuna']
3685,"['Bread', 'Muffin', 'Tea']"
3686,['Jam']
3687,"['Bread', 'Tea']"
3688,['Farm House']
3689,"['Bread', 'Brownie', 'Cake', 'Juice']"
3690,"['Cake', 'Coffee', 'Hot chocolate']"
3691,['Fudge']
3692,"['Cake', 'Juice']"
3693,"['Bread', 'Fudge', 'Jam']"
3694,['Bread']
3695,['Bread']
3696,"['Coffee', 'Pastry']"
3697,['Bread']
3698,"['Coffee', 'Medialuna']"
3699,['Pastry']
3700,"['Coffee', 'Medialuna']"
3701,"['Bread', 'Farm House']"
3702,['Fudge']
3703,['Bread']
3704,['Farm House']
3705,"['Medialuna', 'Pastry']"
3706,['Coffee']
3707,"['Cake', 'Muffin']"
3708,"['Bread', 'Pastry', 'The Nomad']"
3709,"['Pastry', 'Scone']"
3710,['Coffee']
3711,['Coffee']
3712,"['Bread', 'Coffee', 'Hot chocolate', 'Medialuna', 'Scandinavian']"
3713,"['Brownie', 'Cake', 'Hot chocolate']"
3714,"['Brownie', 'Cake', 'Coffee']"
3715,"['Coffee', 'Hot chocolate']"
3716,"['Bread', 'Coffee']"
3717,['Bread']
3718,"['Bread', 'Fudge', 'Sandwich']"
3719,"['Gingerbread syrup', 'Juice', 'Muffin', 'Tea']"
3720,"['Coffee', 'Tea']"
3721,['Coffee']
3722,"['Brownie', 'Coffee']"
3723,['Bread']
3724,"['Bread', 'Hot chocolate', 'Muffin', 'Smoothies']"
3725,"['Coffee', 'Hot chocolate']"
3726,"['Brownie', 'Cake', 'Coffee', 'Juice', 'Scone']"
3727,['Bread']
3728,"['Cake', 'Coffee']"
3729,"['Fudge', 'Gingerbread syrup', 'Jam']"
3730,['Fudge']
3731,['Bread']
3732,['Coffee']
3733,"['Brioche and salami', 'Cake', 'Coffee', 'Scone', 'Tea']"
3734,"['Bread', 'Truffles']"
3735,"['Bread', 'Coffee']"
3736,['Bread']
3737,"['Coffee', 'Frittata']"
3738,"['Cake', 'Muffin']"
3739,['Hot chocolate']
3740,"['Coffee', 'Scone']"
3741,['Bread']
3742,['Bread']
3743,['Tea']
3744,"['Bread', 'Scone']"
3746,['Panatone']
3747,"['Bread', 'Coffee', 'Coke', 'Sandwich']"
3748,['Gingerbread syrup']
3749,"['Bread', 'Brownie']"
3750,['Frittata']
3751,"['Cookies', 'Farm House']"
3752,"['Scone', 'Tea']"
3753,['Bread']
3754,['Jam']
3755,['Tea']
3756,"['Bread', 'Tea']"
3757,"['Coffee', 'Sandwich']"
3758,"['Coffee', 'Scone']"
3759,['Cake']
3760,"['Cake', 'Coffee', 'Cookies', 'Juice', 'Scone']"
3761,['Coffee']
3762,"['Coffee', 'Hot chocolate']"
3763,"['Cookies', 'Hot chocolate', 'Sandwich', 'Toast']"
3764,"['Bread', 'Coffee', 'Tea']"
3765,"['Cake', 'Hot chocolate']"
3766,"['Bread', 'Panatone']"
3767,['Bread']
3768,"['Coffee', 'Gingerbread syrup']"
3769,['Bread']
3770,"['Coffee', 'Medialuna']"
3771,['Bread']
3772,['Bread']
3773,"['Coffee', 'Toast']"
3774,"['Bread', 'Cake', 'Pastry']"
3775,"['Coffee', 'Cookies', 'Juice']"
3776,"['Coffee', 'Medialuna', 'Pastry']"
3777,['Bread']
3778,['Bread']
3779,"['Bread', 'Farm House', 'Focaccia']"
3780,['Bread']
3781,"['Bread', 'Medialuna', 'Pastry']"
3782,"['Coffee', 'Scone']"
3783,"['Hot chocolate', 'Pastry', 'Scone', 'Tea']"
3784,['Cake']
3785,"['Coffee', 'Crisps', 'Hot chocolate']"
3786,"['Coffee', 'Hot chocolate']"
3787,"['Bread', 'Hot chocolate', 'Pastry']"
3788,"['Frittata', 'Scone']"
3789,['Bread']
3790,['Pastry']
3791,['Hot chocolate']
3792,['Bread']
3793,['Coffee']
3794,['Bread']
3795,"['Bread', 'Toast']"
